,SYMBOL,Sector,NSE CODE
2159,ITDC:NS,Tour & Travel services,"NSE:ITDC,"
2160,RATEGAIN:NS,Tour & Travel services,"NSE:RATEGAIN,"
2161,EASEMYTRIP:NS,Tour & Travel services,"NSE:EASEMYTRIP,"
2162,ECOSMOBLTY:NS,Tour & Travel services,"NSE:ECOSMOBLTY,"
2163,YATRA:NS,Tour & Travel services,"NSE:YATRA,"
2164,ASHOKAMET:NS,Trading - Metals,"NSE:ASHOKAMET,"
2165,TARIL:NS,Transformers,"NSE:TARIL,"
2166,VOLTAMP:NS,Transformers,"NSE:VOLTAMP,"
2167,BBL:NS,Transformers,"NSE:BBL,"
2168,INDOTECH:NS,Transformers,"NSE:INDOTECH,"
2169,MRF:NS,Tyres&RubberProductsG1,"NSE:MRF,"
2170,BALKRISIND:NS,Tyres&RubberProductsG1,"NSE:BALKRISIND,"
2171,APOLLOTYRE:NS,Tyres&RubberProductsG1,"NSE:APOLLOTYRE,"
2172,CEATLTD:NS,Tyres&RubberProductsG1,"NSE:CEATLTD,"
2173,JKTYRE:NS,Tyres&RubberProductsG1,"NSE:JKTYRE,"
2174,SANDHAR:NS,Tyres&RubberProductsG1,"NSE:SANDHAR,"
2175,LUMAXIND:NS,Tyres&RubberProductsG1,"NSE:LUMAXIND,"
2176,TVSSRICHAK:NS,Tyres&RubberProductsG2,"NSE:TVSSRICHAK,"
2177,WHEELS:NS,Tyres&RubberProductsG2,"NSE:WHEELS,"
2178,TINNARUBR:NS,Tyres&RubberProductsG2,"NSE:TINNARUBR,"
2179,GRPLTD:NS,Tyres&RubberProductsG2,"NSE:GRPLTD,"
2180,PTL:NS,Tyres&RubberProductsG2,"NSE:PTL,"
2181,TOLINS:NS,Tyres&RubberProductsG2,"NSE:TOLINS,"
2182,RUBFILA:NS,Tyres&RubberProductsG2,"NSE:RUBFILA,"
2183,MODIRUBBER:NS,Tyres&RubberProductsG3,"NSE:MODIRUBBER,"
2184,ELGIRUBCO:NS,Tyres&RubberProductsG3,"NSE:ELGIRUBCO,"
2185,SOMICONVEY:NS,Tyres&RubberProductsG3,"NSE:SOMICONVEY,"
2186,WABAG:NS,Waste Management,"NSE:WABAG,"
2187,AWHCL:NS,Waste Management,"NSE:AWHCL,"
2188,JITFINFRA:NS,Waste Management,"NSE:JITFINFRA,"
2189,BANKA:NS,Waste Management,"NSE:BANKA,"
2190,DENTA:NS,Waste Management,"NSE:DENTA,"
2191,NAUKRI:NS,Web Services,"NSE:NAUKRI,"
2192,JUSTDIAL:NS,Web Services,"NSE:JUSTDIAL,"
2193,MATRIMONY:NS,Web Services,"NSE:MATRIMONY,"
2194,SASTASUNDR:NS,Web Services,"NSE:SASTASUNDR,"
2195,GVPTECH:NS,Web Services,"NSE:GVPTECH,"
2196,SABEVENTS:NS,Web Services,"NSE:SABEVENTS,"
2197,CENTURYPLY:NS,Wood Products,"NSE:CENTURYPLY,"
2198,GREENLAM:NS,Wood Products,"NSE:GREENLAM,"
2199,GREENPLY:NS,Wood Products,"NSE:GREENPLY,"
2200,GREENPANEL:NS,Wood Products,"NSE:GREENPANEL,"
2201,RUSHIL:NS,Wood Products,"NSE:RUSHIL,"
2202,ARCHIDPLY:NS,Wood Products,"NSE:ARCHIDPLY,"
2203,AIROLAM:NS,Wood Products,"NSE:AIROLAM,"
2204,WIPL:NS,Wood Products,"NSE:WIPL,"
